#jbar theta B
36 87.4 10.8501330
36 87.5 10.7389821
36 87.6 10.6667105
36 87.7 10.6340886
36 87.8 10.6413178
36 87.9 10.6880285
36 88.0 10.7732852
36 88.1 10.8956007
36 88.2 11.0529575
36 88.3 11.2428374
36 88.4 11.4622582
36 88.5 11.7078169
36 88.6 11.9757395
36 88.7 12.2619357
36 88.8 12.5620578
36 88.9 12.8715646
36 89.0 13.1857864
36 89.1 13.4999934
36 89.2 13.8094635
36 89.3 14.1095511
36 89.4 14.3957540
36 89.5 14.6637787
36 89.6 14.9096018
36 89.7 15.1295289
36 89.8 15.3202468
36 89.9 15.4788718
36 90.0 15.6029906
36 90.1 15.6906950
36 90.2 15.7406090
36 90.3 15.7519078
36 90.4 15.7243294
36 90.5 15.6581776
36 90.6 15.5543170
36 90.7 15.4141594
36 90.8 15.2396427
36 90.9 15.0332022
36 91.0 14.7977341
36 91.1 14.5365529
36 91.2 14.2533427
36 91.3 13.9521023
36 91.4 13.6370874
36 91.5 13.3127471
36 91.6 12.9836592
36 91.7 12.6544630
36 91.8 12.3297911
36 91.9 12.0142017
36 92.0 11.7121117
36 92.1 11.4277324
36 92.2 11.1650074
36 92.3 10.9275553
36 92.4 10.7186165
36 92.5 10.5410061
36 92.6 10.3970725
36 92.7 10.2886633
36 92.8 10.2170979
36 92.9 10.1831489
36 93.0 10.1870302
36 93.1 10.2283942
36 93.2 10.3063370
36 93.3 10.4194114
36 93.4 10.5656482
36 93.5 10.7425851
36 93.6 10.9473024
36 93.7 11.1764663
36 93.8 11.4263773
36 93.9 11.6930243
36 94.0 11.9721436
36 94.1 12.2592810
36 94.2 12.5498574
36 94.3 12.8392356
36 94.4 13.1227885
36 94.5 13.3959666
36 94.6 13.6543652
36 94.7 13.8937889
36 94.8 14.1103130
36 94.9 14.3003416
36 95.0 14.4606606
36 95.1 14.5884847
36 95.2 14.6814991
36 95.3 14.7378938
36 95.4 14.7563905
36 95.5 14.7362621
36 95.6 14.6773437
36 95.7 14.5800364
36 95.8 14.4453015
36 95.9 14.2746475
36 96.0 14.0701089
36 96.1 13.8342176
36 96.2 13.5699659
36 96.3 13.2807644
36 96.4 12.9703927
36 96.5 12.6429450
36 96.6 12.3027707
36 96.7 11.9544124
36 96.8 11.6025395
36 96.9 11.2518810
36 97.0 10.9071569
36 97.1 10.5730099
36 97.2 10.2539378
36 97.3 9.9542285
36 97.4 9.6778974
36 97.5 9.4286291
36 97.6 9.2097239
36 97.7 9.0240493
36 97.8 8.8739980
36 97.9 8.7614532
36 98.0 8.6877608
36 98.1 8.6537088
36 98.2 8.6595163
36 98.3 8.7048289
36 98.4 8.7887239
36 98.5 8.9097228
36 98.6 9.0658120
36 98.7 9.2544719
36 98.8 9.4727123
36 98.9 9.7171155
36 99.0 9.9838849
36 99.1 10.2689000
36 99.2 10.5677749
36 99.3 10.8759220
36 99.4 11.1886175
36 99.5 11.5010697
36 99.6 11.8084878
36 99.7 12.1061512
36 99.8 12.3894771
36 99.9 12.6540872
36 100.0 12.8958705
36 100.1 13.1110427
36 100.2 13.2962009
36 100.3 13.4483729
36 100.4 13.5650598
36 100.5 13.6442728
36 100.6 13.6845614
36 100.7 13.6850348
36 100.8 13.6453748
36 100.9 13.5658407
36 101.0 13.4472653
36 101.1 13.2910436
36 101.2 13.0991123
36 101.3 12.8739222
36 101.4 12.6184031
36 101.5 12.3359214
36 101.6 12.0302317
36 101.7 11.7054229
36 101.8 11.3658591
36 101.9 11.0161167
36 102.0 10.6609188
36 102.1 10.3050664
36 102.2 9.9533699
36 102.3 9.6105795
36 102.4 9.2813165
36 102.5 8.9700068
36 102.6 8.6808173
36 102.7 8.4175953
36 102.8 8.1838137
36 102.9 7.9825203
36 103.0 7.8162942
36 103.1 7.6872086
36 103.2 7.5968010
36 103.3 7.5460508
36 103.4 7.5353658
36 103.5 7.5645757
36 103.6 7.6329355
36 103.7 7.7391357
36 103.8 7.8813216
36 103.9 8.0571203
36 104.0 8.2636750
36 104.1 8.4976864
36 104.2 8.7554608
36 104.3 9.0329632
36 104.4 9.3258760
36 104.5 9.6296619
36 104.6 9.9396287
36 104.7 10.2509984
36 104.8 10.5589757
36 104.9 10.8588177
36 105.0 11.1459028
36 105.1 11.4157974
36 105.2 11.6643204
36 105.3 11.8876038
36 105.4 12.0821487
36 105.5 12.2448764
36 105.6 12.3731726
36 105.7 12.4649258
36 105.8 12.5185579
36 105.9 12.5330472
36 106.0 12.5079435
36 106.1 12.4433744
36 106.2 12.3400441
36 106.3 12.1992233
36 106.4 12.0227308
36 106.5 11.8129073
36 106.6 11.5725821
36 106.7 11.3050321
36 106.8 11.0139345
36 106.9 10.7033136
36 107.0 10.3774832
36 107.1 10.0409837
36 107.2 9.6985169
36 107.3 9.3548781
36 107.4 9.0148862
36 107.5 8.6833148
36 107.6 8.3648225
36 107.7 8.0638858
36 107.8 7.7847344
36 107.9 7.5312893
36 108.0 7.3071069
36 108.1 7.1153265
36 108.2 6.9586254
36 108.3 6.8391794
36 108.4 6.7586314
36 108.5 6.7180674
36 108.6 6.7180003
36 108.7 6.7583620
36 108.8 6.8385042
36 108.9 6.9572076
36 109.0 7.1126982
36 109.1 7.3026734
36 109.2 7.5243342
36 109.3 7.7744253
36 109.4 8.0492814
36 109.5 8.3448797
36 109.6 8.6568974
36 109.7 8.9807732
36 109.8 9.3117730
36 109.9 9.6450569
36 110.0 9.9757490
36 110.1 10.2990067
36 110.2 10.6100898
36 110.3 10.9044281
36 110.4 11.1776869
36 110.5 11.4258281
36 110.6 11.6451681
36 110.7 11.8324296
36 110.8 11.9847883
36 110.9 12.0999125
36 111.0 12.1759957
36 111.1 12.2117818
36 111.2 12.2065819
36 111.3 12.1602834
36 111.4 12.0733505
36 111.5 11.9468163
36 111.6 11.7822671
36 111.7 11.5818181
36 111.8 11.3480820
36 111.9 11.0841302
36 112.0 10.7934476
36 112.1 10.4798813
36 112.2 10.1475841
36 112.3 9.8009539
36 112.4 9.4445690
36 112.5 9.0831221
36 112.6 8.7213513
36 112.7 8.3639713
36 112.8 8.0156052
36 112.9 7.6807173
36 113.0 7.3635483
36 113.1 7.0680542
36 113.2 6.7978492
36 113.3 6.5561536
36 113.4 6.3457478
36 113.5 6.1689323
36 113.6 6.0274951
36 113.7 5.9226869
36 113.8 5.8552032
36 113.9 5.8251759
36 114.0 5.8321718
36 114.1 5.8752004
36 114.2 5.9527294
36 114.3 6.0627078
36 114.4 6.2025975
36 114.5 6.3694110
36 114.6 6.5597562
36 114.7 6.7698872
36 114.8 6.9957598
36 114.9 7.2330914
36 115.0 7.4774250
36 115.1 7.7241949
36 115.2 7.9687940
36 115.3 8.2066426
36 115.4 8.4332554
36 115.5 8.6443082
36 115.6 8.8357015
36 115.7 9.0036209
36 115.8 9.1445937
36 115.9 9.2555398
36 116.0 9.3338174
36 116.1 9.3772616
36 116.2 9.3842165
36 116.3 9.3535595
36 116.4 9.2847181
36 116.5 9.1776780
36 116.6 9.0329835
36 116.7 8.8517292
36 116.8 8.6355446
36 116.9 8.3865690
36 117.0 8.1074211
36 117.1 7.8011597
36 117.2 7.4712387
36 117.3 7.1214568
36 117.4 6.7559009
36 117.5 6.3788861
36 117.6 5.9948926
36 117.7 5.6084988
36 117.8 5.2243150
36 117.9 4.8469146
36 118.0 4.4807671
36 118.1 4.1301725
36 118.2 3.7991977
36 118.3 3.4916169
36 118.4 3.2108560
36 118.5 2.9599421
36 118.6 2.7414593
36 118.7 2.5575108
36 118.8 2.4096881
36 118.9 2.2990477
36 119.0 2.2260961
36 119.1 2.1907826
36 119.2 2.1925005
36 119.3 2.2300967
36 119.4 2.3018894
36 119.5 2.4056932
36 119.6 2.5388527
36 119.7 2.6982820
36 119.8 2.8805117
36 119.9 3.0817408
36 120.0 3.2978940
36 120.1 3.5246835
36 120.2 3.7576730
36 120.3 3.9923454
36 120.4 4.2241705
36 120.5 4.4486742
36 120.6 4.6615055
36 120.7 4.8585035
36 120.8 5.0357602
36 120.9 5.1896808
36 121.0 5.3170382
36 121.1 5.4150238
36 121.2 5.4812902
36 121.3 5.5139888
36 121.4 5.5117994
36 121.5 5.4739514
36 121.6 5.4002378
36 121.7 5.2910206
36 121.8 5.1472271
36 121.9 4.9703386
36 122.0 4.7623705
36 122.1 4.5258439
36 122.2 4.2637503
36 122.3 3.9795088
36 122.4 3.6769169
36 122.5 3.3600954
36 122.6 3.0334283
36 122.7 2.7014986
36 122.8 2.3690213
36 122.9 2.0407731
36 123.0 1.7215222
36 123.1 1.4159572
36 123.2 1.1286167
36 123.3 0.8638219
36 123.4 0.6256105
36 123.5 0.4176762
36 123.6 0.2433117
36 123.7 0.1053584
36 123.8 0.0061614
36 123.9 -0.0524673
36 124.0 -0.0692783
36 124.1 -0.0436070
36 124.2 0.0246145
36 124.3 0.1348523
36 124.4 0.2859754
36 124.5 0.4762692
36 124.6 0.7034572
36 124.7 0.9647309
36 124.8 1.2567883
36 124.9 1.5758788
36 125.0 1.9178556
36 125.1 2.2782335
36 125.2 2.6522524
36 125.3 3.0349444
36 125.4 3.4212046
36 125.5 3.8058640
36 125.6 4.1837638
36 125.7 4.5498290
36 125.8 4.8991425
36 125.9 5.2270152
36 126.0 5.5290551
36 126.1 5.8012304
36 126.2 6.0399287
36 126.3 6.2420101
36 126.4 6.4048533
36 126.5 6.5263942
36 126.6 6.6051571
36 126.7 6.6402768
36 126.8 6.6315123
36 126.9 6.5792508
36 127.0 6.4845035
36 127.1 6.3488918
36 127.2 6.1746241
36 127.3 5.9644650
36 127.4 5.7216952
36 127.5 5.4500649
36 127.6 5.1537394
36 127.7 4.8372387
36 127.8 4.5053718
36 127.9 4.1631669
36 128.0 3.8157977
36 128.1 3.4685077
36 128.2 3.1265333
36 128.3 2.7950270
36 128.4 2.4789807
36 128.5 2.1831526
36 128.6 1.9119961
36 128.7 1.6695936
36 128.8 1.4595956
36 128.9 1.2851656
36 129.0 1.1489324
36 129.1 1.0529498
36 129.2 0.9986648
36 129.3 0.9868949
36 129.4 1.0178139
36 129.5 1.0909480
36 129.6 1.2051805
36 129.7 1.3587669
36 129.8 1.5493585
36 129.9 1.7740358
36 130.0 2.0293493
36 130.1 2.3113695
36 130.2 2.6157432
36 130.3 2.9377569
36 130.4 3.2724051
36 130.5 3.6144637
36 130.6 3.9585669
36 130.7 4.2992858
36 130.8 4.6312094
36 130.9 4.9490242
36 131.0 5.2475944
36 131.1 5.5220380
36 131.2 5.7678011
36 131.3 5.9807267
36 131.4 6.1571182
36 131.5 6.2937967
36 131.6 6.3881504
36 131.7 6.4381762
36 131.8 6.4425131
36 131.9 6.4004651
36 132.0 6.3120153
36 132.1 6.1778302
36 132.2 5.9992533
36 132.3 5.7782895
36 132.4 5.5175794
36 132.5 5.2203638
36 132.6 4.8904399
36 132.7 4.5321090
36 132.8 4.1501159
36 132.9 3.7495828
36 133.0 3.3359357
36 133.1 2.9148279
36 133.2 2.4920579
36 133.3 2.0734865
36 133.4 1.6649510
36 133.5 1.2721810
36 133.6 0.9007135
36 133.7 0.5558121
36 133.8 0.2423886
36 133.9 -0.0350697
36 134.0 -0.2725683
36 134.1 -0.4666650
36 134.2 -0.6145237
36 134.3 -0.7139577
36 134.4 -0.7634656
36 134.5 -0.7622560
36 134.6 -0.7102628
36 134.7 -0.6081496
36 134.8 -0.4573038
36 134.9 -0.2598201
36 135.0 -0.0184736
36 135.1 0.2633171
36 135.2 0.5815363
36 135.3 0.9316263
36 135.4 1.3085513
36 135.5 1.7068673
36 135.6 2.1207997
36 135.7 2.5443246
36 135.8 2.9712554
36 135.9 3.3953315
36 136.0 3.8103082
36 136.1 4.2100474
36 136.2 4.5886069
36 136.3 4.9403273
36 136.4 5.2599150
36 136.5 5.5425206
36 136.6 5.7838109
36 136.7 5.9800341
36 136.8 6.1280766
36 136.9 6.2255106
36 137.0 6.2706327
36 137.1 6.2624914
36 137.2 6.2009042
36 137.3 6.0864635
36 137.4 5.9205316
36 137.5 5.7052239
36 137.6 5.4433818
36 137.7 5.1385345
36 137.8 4.7948507
36 137.9 4.4170811
36 138.0 4.0104916
36 138.1 3.5807896
36 138.2 3.1340426
36 138.3 2.6765922
36 138.4 2.2149626
36 138.5 1.7557671
36 138.6 1.3056124
36 138.7 0.8710023
36 138.8 0.4582430
36 138.9 0.0733505
36 139.0 -0.2780384
36 139.1 -0.5907492
36 139.2 -0.8601477
36 139.3 -1.0822096
36 139.4 -1.2535816
36 139.5 -1.3716337
36 139.6 -1.4345006
36 139.7 -1.4411126
36 139.8 -1.3912150
36 139.9 -1.2853754
36 140.0 -1.1249798
36 140.1 -0.9122163
36 140.2 -0.6500473
36 140.3 -0.3421699
36 140.4 0.0070337
36 140.5 0.3925567
36 140.6 0.8088375
36 140.7 1.2498375
36 140.8 1.7091265
36 140.9 2.1799743
36 141.0 2.6554466
36 141.1 3.1285052
36 141.2 3.5921091
36 141.3 4.0393173
36 141.4 4.4633899
36 141.5 4.8578868
36 141.6 5.2167632
36 141.7 5.5344593
36 141.8 5.8059833
36 141.9 6.0269874
36 142.0 6.1938338
36 142.1 6.3036516
36 142.2 6.3543825
36 142.3 6.3448150
36 142.4 6.2746067
36 142.5 6.1442938
36 142.6 5.9552882
36 142.7 5.7098620
36 142.8 5.4111190
36 142.9 5.0629543
36 143.0 4.6700027
36 143.1 4.2375750
36 143.2 3.7715854
36 143.3 3.2784690
36 143.4 2.7650915
36 143.5 2.2386525
36 143.6 1.7065828
36 143.7 1.1764388
36 143.8 0.6557934
36 143.9 0.1521271
36 144.0 -0.3272810
36 144.1 -0.7754590
36 144.2 -1.1858450
36 144.3 -1.5523838
36 144.4 -1.8696173
36 144.5 -2.1327662
36 144.6 -2.3378028
36 144.7 -2.4815132
36 144.8 -2.5615478
36 144.9 -2.5764600
36 145.0 -2.5257313
36 145.1 -2.4097842
36 145.2 -2.2299805
36 145.3 -1.9886064
36 145.4 -1.6888444
36 145.5 -1.3347319
36 145.6 -0.9311066
36 145.7 -0.4835412
36 145.8 0.0017342
36 145.9 0.5179185
36 146.0 1.0577357
36 146.1 1.6135377
36 146.2 2.1774133
36 146.3 2.7413020
36 146.4 3.2971101
36 146.5 3.8368280
36 146.6 4.3526471
36 146.7 4.8370747
36 146.8 5.2830442
36 146.9 5.6840207
36 147.0 6.0340987
36 147.1 6.3280918
36 147.2 6.5616122
36 147.3 6.7311390
36 147.4 6.8340748
36 147.5 6.8687887
36 147.6 6.8346456
36 147.7 6.7320216
36 147.8 6.5623045
36 147.9 6.3278796
36 148.0 6.0321011
36 148.1 5.6792488
36 148.2 5.2744718
36 148.3 4.8237188
36 148.4 4.3336559
36 148.5 3.8115743
36 148.6 3.2652877
36 148.7 2.7030216
36 148.8 2.1332957
36 148.9 1.5648016
36 149.0 1.0062767
36 149.1 0.4663770
36 149.2 -0.0464504
36 149.3 -0.5240921
36 149.4 -0.9588897
36 149.5 -1.3437550
36 149.6 -1.6722783
36 149.7 -1.9388269
36 149.8 -2.1386339
36 149.9 -2.2678749
36 150.0 -2.3237310
36 150.1 -2.3044386
36 150.2 -2.2093240
36 150.3 -2.0388222
36 150.4 -1.7944801
36 150.5 -1.4789440
36 150.6 -1.0959304
36 150.7 -0.6501814
36 150.8 -0.1474053
36 150.9 0.4057976
36 151.0 1.0020227
36 151.1 1.6331609
36 151.2 2.2905096
36 151.3 2.9648927
36 151.4 3.6467889
36 151.5 4.3264659
36 151.6 4.9941188
36 151.7 5.6400104
36 151.8 6.2546119
36 151.9 6.8287422
36 152.0 7.3537029
36 152.1 7.8214073
36 152.2 8.2245026
36 152.3 8.5564822
36 152.4 8.8117864
36 152.5 8.9858912
36 152.6 9.0753830
36 152.7 9.0780172
36 152.8 8.9927619
36 152.9 8.8198239
36 153.0 8.5606576
36 153.1 8.2179560
36 153.2 7.7956241
36 153.3 7.2987352
36 153.4 6.7334697
36 153.5 6.1070381
36 153.6 5.4275883
36 153.7 4.7040995
36 153.8 3.9462628
36 153.9 3.1643510
36 154.0 2.3690790
36 154.1 1.5714572
36 154.2 0.7826387
36 154.3 0.0137638
36 154.4 -0.7241964
36 154.5 -1.4205959
36 154.6 -2.0652661
36 154.7 -2.6486623
36 154.8 -3.1620030
36 154.9 -3.5973995
36 155.0 -3.9479738
36 155.1 -4.2079635
36 155.2 -4.3728110
36 155.3 -4.4392379
36 155.4 -4.4053004
36 155.5 -4.2704278
36 155.6 -4.0354407
36 155.7 -3.7025509
36 155.8 -3.2753409
36 155.9 -2.7587247
36 156.0 -2.1588892
36 156.1 -1.4832170
36 156.2 -0.7401927
36 156.3 0.0607074
36 156.4 0.9091408
36 156.5 1.7940365
36 156.6 2.7037446
36 156.7 3.6261943
36 156.8 4.5490601
36 156.9 5.4599317
36 157.0 6.3464863
36 157.1 7.1966619
36 157.2 7.9988270
36 157.3 8.7419458
36 157.4 9.4157364
36 157.5 10.0108193
36 157.6 10.5188538
36 157.7 10.9326619
36 157.8 11.2463349
36 157.9 11.4553248
36 158.0 11.5565156
36 158.1 11.5482758
36 158.2 11.4304900
36 158.3 11.2045698
36 158.4 10.8734422
36 158.5 10.4415181
36 158.6 9.9146383
36 158.7 9.2999998
36 158.8 8.6060622
36 158.9 7.8424357
36 159.0 7.0197519
36 159.1 6.1495198
36 159.2 5.2439682
36 159.3 4.3158767
36 159.4 3.3783978
36 159.5 2.4448732
36 159.6 1.5286451
36 159.7 0.6428673
36 159.8 -0.1996831
36 159.9 -0.9867897
36 160.0 -1.7069736
36 160.1 -2.3496617
36 160.2 -2.9053432
36 160.3 -3.3657113
36 160.4 -3.7237897
36 160.5 -3.9740408
36 160.6 -4.1124540
36 160.7 -4.1366130
36 160.8 -4.0457411
36 160.9 -3.8407231
36 161.0 -3.5241041
36 161.1 -3.1000642
36 161.2 -2.5743700
36 161.3 -1.9543030
36 161.4 -1.2485657
36 161.5 -0.4671669
36 161.6 0.3787130
36 161.7 1.2768737
36 161.8 2.2142638
36 161.9 3.1771618
36 162.0 4.1513692
36 162.1 5.1224116
36 162.2 6.0757460
36 162.3 6.9969697
36 162.4 7.8720311
36 162.5 8.6874350
36 162.6 9.4304440
36 162.7 10.0892696
36 162.8 10.6532520
36 162.9 11.1130253
36 163.0 11.4606666
36 163.1 11.6898246
36 163.2 11.7958283
36 163.3 11.7757724
36 163.4 11.6285780
36 163.5 11.3550287
36 163.6 10.9577798
36 163.7 10.4413414
36 163.8 9.8120349
36 163.9 9.0779230
36 164.0 8.2487147
36 164.1 7.3356454
36 164.2 6.3513343
36 164.3 5.3096205
36 164.4 4.2253802
36 164.5 3.1143265
36 164.6 1.9927963
36 164.7 0.8775245
36 164.8 -0.2145889
36 164.9 -1.2667172
36 165.0 -2.2623473
36 165.1 -3.1855179
36 165.2 -4.0210534
36 165.3 -4.7547889
36 165.4 -5.3737841
36 165.5 -5.8665225
36 165.6 -6.2230927
36 165.7 -6.4353503
36 165.8 -6.4970560
36 165.9 -6.4039890
36 166.0 -6.1540346
36 166.1 -5.7472417
36 166.2 -5.1858525
36 166.3 -4.4743011
36 166.4 -3.6191820
36 166.5 -2.6291876
36 166.6 -1.5150166
36 166.7 -0.2892528
36 166.8 1.0337836
36 166.9 2.4382103
36 167.0 3.9067815
36 167.1 5.4211075
36 167.2 6.9618932
36 167.3 8.5091916
36 167.4 10.0426697
36 167.5 11.5418834
36 167.6 12.9865573
36 167.7 14.3568650
36 167.8 15.6337079
36 167.9 16.7989870
36 168.0 17.8358641
36 168.1 18.7290098
36 168.2 19.4648336
36 168.3 20.0316931
36 168.4 20.4200793
36 168.5 20.6227755
36 168.6 20.6349864
36 168.7 20.4544361
36 168.8 20.0814333
36 168.9 19.5189019
36 169.0 18.7723765
36 169.1 17.8499624
36 169.2 16.7622603
36 169.3 15.5222561
36 169.4 14.1451772
36 169.5 12.6483163
36 169.6 11.0508255
36 169.7 9.3734824
36 169.8 7.6384308
36 169.9 5.8689010
36 170.0 4.0889105
36 170.1 2.3229512
36 170.2 0.5956656
36 170.3 -1.0684823
36 170.4 -2.6455384
36 170.5 -4.1123877
36 170.6 -5.4470749
36 170.7 -6.6291154
36 170.8 -7.6397889
36 170.9 -8.4624139
36 171.0 -9.0825979
36 171.1 -9.4884610
36 171.2 -9.6708273
36 171.3 -9.6233835
36 171.4 -9.3428012
36 171.5 -8.8288204
36 171.6 -8.0842933
36 171.7 -7.1151871
36 171.8 -5.9305451
36 171.9 -4.5424060
36 172.0 -2.9656829
36 172.1 -1.2180011
36 172.2 0.6805012
36 172.3 2.7074093
36 172.4 4.8383015
36 172.5 7.0470492
36 172.6 9.3061436
36 172.7 11.5870461
36 172.8 13.8605563
36 172.9 16.0971946
36 173.0 18.2675945
36 173.1 20.3428982
36 173.2 22.2951518
36 173.3 24.0976950
36 173.4 25.7255385
36 173.5 27.1557264
36 173.6 28.3676768
36 173.7 29.3434967
36 173.8 30.0682673
36 173.9 30.5302939
36 174.0 30.7213198
36 174.1 30.6366968
36 174.2 30.2755140
36 174.3 29.6406791
36 174.4 28.7389526
36 174.5 27.5809335
36 174.6 26.1809956
36 174.7 24.5571745
36 174.8 22.7310070
36 174.9 20.7273237
36 175.0 18.5739964
36 175.1 16.3016440
36 175.2 13.9432988
36 175.3 11.5340384
36 175.4 9.1105858
36 175.5 6.7108831
36 175.6 4.3736444
36 175.7 2.1378912
36 175.8 0.0424785
36 175.9 -1.8743849
36 176.0 -3.5756149
36 176.1 -5.0257241
36 176.2 -6.1912807
36 176.3 -7.0413495
36 176.4 -7.5479082
36 176.5 -7.6862355
36 176.6 -7.4352643
36 176.7 -6.7778954
36 176.8 -5.7012693
36 176.9 -4.1969905
36 177.0 -2.2613016
36 177.1 0.1047943
36 177.2 2.8954665
36 177.3 6.1000447
36 177.4 9.7030639
36 177.5 13.6843649
36 177.6 18.0192515
36 177.7 22.6787007
36 177.8 27.6296253
36 177.9 32.8351867
36 178.0 38.2551524
36 178.1 43.8462965
36 178.2 49.5628377
36 178.3 55.3569098
36 178.4 61.1790600
36 178.5 66.9787686
36 178.6 72.7049852
36 178.7 78.3066733
36 178.8 83.7333596
36 178.9 88.9356792
36 179.0 93.8659116
36 179.1 98.4785014
36 179.2 102.7305565
36 179.3 106.5823192
36 179.4 109.9976036
36 179.5 112.9441952
36 179.6 115.3942064
36 179.7 117.3243856
36 179.8 118.7163751
36 179.9 119.5569145
36 180.0 119.8379883
37 0.0 6921.0871401
37 0.1 6914.4335217
37 0.2 6894.5109478
37 0.3 6861.4339438
37 0.4 6815.3923294
37 0.5 6756.6496448
37 0.6 6685.5409695
37 0.7 6602.4701552
37 0.8 6507.9065001
37 0.9 6402.3808969
37 1.0 6286.4814930
37 1.1 6160.8489049
37 1.2 6026.1710339
37 1.3 5883.1775335
37 1.4 5732.6339822
37 1.5 5575.3358171
37 1.6 5412.1020887
37 1.7 5243.7690935
37 1.8 5071.1839472
37 1.9 4895.1981576
37 2.0 4716.6612574
37 2.1 4536.4145555
37 2.2 4355.2850637
37 2.3 4174.0796538
37 2.4 3993.5794949
37 2.5 3814.5348220
37 2.6 3637.6600771
37 2.7 3463.6294646
37 2.8 3293.0729551
37 2.9 3126.5727685
37 3.0 2964.6603603
37 3.1 2807.8139308
37 3.2 2656.4564708
37 3.3 2510.9543516
37 3.4 2371.6164612
37 3.5 2238.6938835
37 3.6 2112.3801114
37 3.7 1992.8117786
37 3.8 1880.0698918
37 3.9 1774.1815376
37 4.0 1675.1220360
37 4.1 1582.8175065
37 4.2 1497.1478115
37 4.3 1417.9498356
37 4.4 1345.0210585
37 4.5 1278.1233781
37 4.6 1216.9871344
37 4.7 1161.3152900
37 4.8 1110.7877160
37 4.9 1065.0655371
37 5.0 1023.7954875
37 5.1 986.6142314
37 5.2 953.1526030
37 5.3 923.0397221
37 5.4 895.9069471
37 5.5 871.3916257
37 5.6 849.1406100
37 5.7 828.8135056
37 5.8 810.0856266
37 5.9 792.6506363
37 6.0 776.2228518
37 6.1 760.5392017
37 6.2 745.3608248
37 6.3 730.4743062
37 6.4 715.6925493
37 6.5 700.8552875
37 6.6 685.8292427
37 6.7 670.5079437
37 6.8 654.8112180
37 6.9 638.6843774
37 7.0 622.0971182
37 7.1 605.0421617
37 7.2 587.5336618
37 7.3 569.6054079
37 7.4 551.3088559
37 7.5 532.7110172
37 7.6 513.8922396
37 7.7 494.9439129
37 7.8 475.9661316
37 7.9 457.0653479
37 8.0 438.3520461
37 8.1 419.9384682
37 8.2 401.9364201
37 8.3 384.4551847
37 8.4 367.5995660
37 8.5 351.4680862
37 8.6 336.1513559
37 8.7 321.7306317
37 8.8 308.2765769
37 8.9 295.8482330
37 9.0 284.4922113
37 9.1 274.2421063
37 9.2 265.1181336
37 9.3 257.1269872
37 9.4 250.2619146
37 9.5 244.5029975
37 9.6 239.8176301
37 9.7 236.1611809
37 9.8 233.4778226
37 9.9 231.7015125
37 10.0 230.7571056
37 10.1 230.5615791
37 10.2 231.0253477
37 10.3 232.0536473
37 10.4 233.5479660
37 10.5 235.4074984
37 10.6 237.5306022
37 10.7 239.8162359
37 10.8 242.1653562
37 10.9 244.4822549
37 11.0 246.6758195
37 11.1 248.6606980
37 11.2 250.3583549
37 11.3 251.6980048
37 11.4 252.6174130
37 11.5 253.0635541
37 11.6 252.9931224
37 11.7 252.3728897
37 11.8 251.1799098
37 11.9 249.4015676
37 12.0 247.0354789
37 12.1 244.0892425
37 12.2 240.5800534
37 12.3 236.5341847
37 12.4 231.9863499
37 12.5 226.9789551
37 12.6 221.5612573
37 12.7 215.7884408
37 12.8 209.7206279
37 12.9 203.4218399
37 13.0 196.9589235
37 13.1 190.4004611
37 13.2 183.8156787
37 13.3 177.2733699
37 13.4 170.8408490
37 13.5 164.5829507
37 13.6 158.5610871
37 13.7 152.8323776
37 13.8 147.4488602
37 13.9 142.4567968
37 14.0 137.8960782
37 14.1 133.7997386
37 14.2 130.1935807
37 14.3 127.0959188
37 14.4 124.5174383
37 14.5 122.4611729
37 14.6 120.9225972
37 14.7 119.8898304
37 14.8 119.3439476
37 14.9 119.2593903
37 15.0 119.6044687
37 15.1 120.3419470
37 15.2 121.4297014
37 15.3 122.8214387
37 15.4 124.4674651
37 15.5 126.3154918
37 15.6 128.3114652
37 15.7 130.4004086
37 15.8 132.5272635
37 15.9 134.6377161
37 16.0 136.6789993
37 16.1 138.6006572
37 16.2 140.3552610
37 16.3 141.8990682
37 16.4 143.1926141
37 16.5 144.2012299
37 16.6 144.8954793
37 16.7 145.2515094
37 16.8 145.2513121
37 16.9 144.8828926
37 17.0 144.1403453
37 17.1 143.0238369
37 17.2 141.5394984
37 17.3 139.6992288
37 17.4 137.5204155
37 17.5 135.0255775
37 17.6 132.2419352
37 17.7 129.2009185
37 17.8 125.9376177
37 17.9 122.4901891
37 18.0 118.8992229
37 18.1 115.2070856
37 18.2 111.4572444
37 18.3 107.6935869
37 18.4 103.9597440
37 18.5 100.2984279
37 18.6 96.7507935
37 18.7 93.3558334
37 18.8 90.1498145
37 18.9 87.1657646
37 19.0 84.4330152
37 19.1 81.9768072
37 19.2 79.8179644
37 19.3 77.9726383
37 19.4 76.4521274
37 19.5 75.2627729
37 19.6 74.4059300
37 19.7 73.8780162
37 19.8 73.6706328
37 19.9 73.7707576
37 20.0 74.1610058
37 20.1 74.8199517
37 20.2 75.7225090
37 20.3 76.8403594
37 20.4 78.1424256
37 20.5 79.5953791
37 20.6 81.1641750
37 20.7 82.8126060
37 20.8 84.5038664
37 20.9 86.2011171
37 21.0 87.8680447
37 21.1 89.4694040
37 21.2 90.9715379
37 21.3 92.3428665
37 21.4 93.5543379
37 21.5 94.5798348
37 21.6 95.3965323
37 21.7 95.9852000
37 21.8 96.3304462
37 21.9 96.4209016
37 22.0 96.2493384
37 22.1 95.8127261
